W_net [kW],Q_in [kW],Q_out [kW],η_th [-],ε_ex [-],m_orc [kg/s],T_htf_in [°C],T_htf_out [°C],Vdot_htf [m3/s],P_evap [bar],T_turb_in [°C],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K],Evap_E_heat_in [kW]
20.311923886133137,252.44992382420872,-232.1379999380756,0.0804592197075772,0.4668107276343059,1.1234354363888428,91.09090909090907,83.09090909090907,0.0077777777777777776,6.611642117463315,81.09090909090907,0.5870659325975858,11.789710238266448,4.915755853648854,-6.752399567329693,10.540132457183194,25.061399917081943,43.512118903242644
20.41579471308991,252.41490953736525,-231.99911482427532,0.08088188907108808,0.4674393028385663,1.1222765489319921,91.3838383838384,83.3838383838384,0.0077777777777777776,6.6624349535606875,81.3838383838384,0.5927730968241567,11.816404023793798,4.940759077719399,-6.77524250225803,10.574693696079322,25.150639343321405,43.67581970346353
20.51919840622807,252.37988690884353,-231.86068850261546,0.08130282748577089,0.4680559884000943,1.1211209165982239,91.67676767676767,83.67676767676767,0.0077777777777777776,6.713521702202281,81.67676767676767,0.5985052262839278,11.843300328145979,4.965652200056887,-6.79802958332057,10.609428171166222,25.23974045705493,43.83919640974288
20.62213673488145,252.34485639753657,-231.72271966265512,0.08172204113561939,0.46866096155491765,1.1199685378575222,91.969696969697,83.969696969697,0.0077777777777777776,6.76490346974337,81.969696969697,0.6042623965745084,11.870397810100727,4.9904357650649125,-6.820760554597039,10.644335417143107,25.328704273877946,44.00224987048543
20.7246114589725,252.30981846104066,-231.58520700206816,0.08213953616780316,0.4692543961605576,1.1188194112214076,92.26262626262627,84.26262626262627,0.0077777777777777776,6.816581364621099,82.26262626262627,0.6100446835856816,11.897695139213326,5.015110315233066,-6.843435160925102,10.67941497710697,25.41753179503146,44.16498093260586
20.826624329040932,252.2747735557176,-231.44814922667666,0.08255531869277904,0.4698364627736685,1.1176735352433662,92.55555555555554,84.55555555555554,0.0077777777777777776,6.868556497353849,82.55555555555554,0.6158521634911394,11.925190995803412,5.039676391139846,-6.8660531478829965,10.714666402551398,25.506224007681585,44.32739044154097
20.928177086282222,252.23972213657981,-231.3115450502976,0.082969394784499,0.4704073287260967,1.1165309085188748,92.84848484848487,84.84848484848487,0.0077777777777777776,6.920829980563896,82.84848484848487,0.6216849127710808,11.95288407087132,5.064134531468532,-6.888614261744286,10.750089253366646,25.594781885185277,44.489479241230185
21.02927146258227,252.20466465738184,-231.17539319479957,0.08338177048053563,0.4709671581983935,1.1153915296859762,93.14141414141415,85.14141414141415,0.0077777777777777776,6.973402928978713,83.14141414141415,0.6275430082022825,11.98077306608112,5.088485273013664,-6.9111182494597685,10.7856830978373,25.683206387357238,44.65124817413224
21.129909180562418,252.1696015705228,-231.03969238996035,0.08379245178231025,0.47151611229190193,1.114255397425331,93.43434343434342,85.43434343434342,0.0077777777777777776,7.026276459452691,83.43434343434342,0.633426526869568,12.008856693685402,5.112729150694381,-6.933564858611649,10.8214475126377,25.77149846072427,44.81269808120895
21.230091953591213,252.1345333270681,-230.9044413734769,0.08420144465515006,0.4720543490979348,1.1131225104605436,93.72727272727275,85.72727272727275,0.0077777777777777776,7.0794516909677,83.72727272727275,0.6393355461703623,12.037133676508724,5.136866697559967,-6.955953837397881,10.85738208284117,25.85965903877644,44.97382980192967
21.329821485841098,252.0994603767608,-230.76963889091968,0.08460875502852659,0.4725820237661007,1.1119928675586495,94.02020202020202,86.02020202020202,0.0077777777777777776,7.132929744653215,84.02020202020202,0.6452701438176991,12.065602747883133,5.160898444803973,-6.978284934590327,10.89348640191448,25.947689042211074,45.13464417427367
21.429099472305854,252.06438316796678,-230.63528369566092,0.0850143887961603,0.4730992885700461,1.110866467530199,94.3131313131313,86.3131313131313,0.0077777777777777776,7.186711743794554,84.3131313131313,0.6512303978478716,12.094262651611729,5.184824921771366,-7.000557899507212,10.929760071723754,26.03558937917115,45.29514203472134
