Flow_Rate [m3/h],T_htf_in [°C],T_htf_out [°C],P_evap [bar],T_turb_in [°C],m_orc [kg/s],W_net [kW],Q_in [kW],η_th [-],ε_ex [-],E_dest_Pump [kW],E_dest_Evaporator [kW],E_dest_Turbine [kW],E_dest_Condenser [kW],E_dest_Total [kW],Evap_dT_lm [K]
,95.4545,85.4545,7.0299,85.4545,7.1516,140.1505,1637.4744,0.0856,0.4755,0.9046,81.4753,32.8992,-48.7523,66.5268,25.8822
,95.4545,85.4545,7.0299,85.4545,7.4070,145.1558,1695.9557,0.0856,0.4755,0.9369,84.3851,34.0741,-50.4934,68.9028,25.8822
,95.7576,85.7576,7.0850,85.7576,2.2968,45.2835,526.3712,0.0860,0.4761,0.2936,26.2541,10.6285,-15.7203,21.4559,25.9744
,95.7576,85.7576,7.0850,85.7576,2.5520,50.3150,584.8569,0.0860,0.4761,0.3263,29.1712,11.8094,-17.4670,23.8399,25.9744
,95.7576,85.7576,7.0850,85.7576,2.8071,55.3465,643.3425,0.0860,0.4761,0.3589,32.0883,12.9904,-19.2137,26.2239,25.9744
,95.7576,85.7576,7.0850,85.7576,3.0623,60.3780,701.8282,0.0860,0.4761,0.3915,35.0055,14.1713,-20.9604,28.6079,25.9744
,95.7576,85.7576,7.0850,85.7576,3.3175,65.4095,760.3139,0.0860,0.4761,0.4241,37.9226,15.3523,-22.7071,30.9919,25.9744
,95.7576,85.7576,7.0850,85.7576,3.5727,70.4410,818.7996,0.0860,0.4761,0.4568,40.8397,16.5332,-24.4538,33.3759,25.9744
,95.7576,85.7576,7.0850,85.7576,3.8279,75.4725,877.2853,0.0860,0.4761,0.4894,43.7568,17.7142,-26.2005,35.7599,25.9744
,95.7576,85.7576,7.0850,85.7576,4.0831,80.5040,935.7710,0.0860,0.4761,0.5220,46.6739,18.8951,-27.9472,38.1439,25.9744
,95.7576,85.7576,7.0850,85.7576,4.3383,85.5355,994.2567,0.0860,0.4761,0.5546,49.5911,20.0760,-29.6939,40.5279,25.9744
,95.7576,85.7576,7.0850,85.7576,4.5935,90.5670,1052.7423,0.0860,0.4761,0.5873,52.5082,21.2570,-31.4406,42.9119,25.9744
,95.7576,85.7576,7.0850,85.7576,4.8487,95.5985,1111.2280,0.0860,0.4761,0.6199,55.4253,22.4379,-33.1873,45.2959,25.9744
,95.7576,85.7576,7.0850,85.7576,5.1039,100.6300,1169.7137,0.0860,0.4761,0.6525,58.3424,23.6189,-34.9340,47.6799,25.9744
,95.7576,85.7576,7.0850,85.7576,5.3591,105.6615,1228.1994,0.0860,0.4761,0.6851,61.2596,24.7998,-36.6806,50.0639,25.9744
,95.7576,85.7576,7.0850,85.7576,5.6143,110.6930,1286.6851,0.0860,0.4761,0.7178,64.1767,25.9808,-38.4273,52.4479,25.9744
,95.7576,85.7576,7.0850,85.7576,5.8695,115.7245,1345.1708,0.0860,0.4761,0.7504,67.0938,27.1617,-40.1740,54.8318,25.9744
,95.7576,85.7576,7.0850,85.7576,6.1247,120.7560,1403.6565,0.0860,0.4761,0.7830,70.0109,28.3427,-41.9207,57.2158,25.9744
,95.7576,85.7576,7.0850,85.7576,6.3799,125.7875,1462.1421,0.0860,0.4761,0.8156,72.9280,29.5236,-43.6674,59.5998,25.9744
,95.7576,85.7576,7.0850,85.7576,6.6351,130.8190,1520.6278,0.0860,0.4761,0.8483,75.8452,30.7045,-45.4141,61.9838,25.9744
,95.7576,85.7576,7.0850,85.7576,6.8903,135.8505,1579.1135,0.0860,0.4761,0.8809,78.7623,31.8855,-47.1608,64.3678,25.9744
,95.7576,85.7576,7.0850,85.7576,7.1455,140.8820,1637.5992,0.0860,0.4761,0.9135,81.6794,33.0664,-48.9075,66.7518,25.9744
,95.7576,85.7576,7.0850,85.7576,7.4007,145.9135,1696.0849,0.0860,0.4761,0.9461,84.5965,34.2474,-50.6542,69.1358,25.9744
,96.0606,86.0606,7.1403,86.0606,2.2948,45.5178,526.4115,0.0865,0.4767,0.2965,26.3202,10.6821,-15.7701,21.5286,26.0664
,96.0606,86.0606,7.1403,86.0606,2.5498,50.5753,584.9017,0.0865,0.4767,0.3294,29.2447,11.8689,-17.5223,23.9207,26.0664
,96.0606,86.0606,7.1403,86.0606,2.8048,55.6329,643.3919,0.0865,0.4767,0.3624,32.1691,13.0558,-19.2746,26.3128,26.0664
,96.0606,86.0606,7.1403,86.0606,3.0597,60.6904,701.8820,0.0865,0.4767,0.3953,35.0936,14.2427,-21.0268,28.7049,26.0664
,96.0606,86.0606,7.1403,86.0606,3.3147,65.7479,760.3722,0.0865,0.4767,0.4283,38.0180,15.4296,-22.7790,31.0969,26.0664
,96.0606,86.0606,7.1403,86.0606,3.5697,70.8055,818.8624,0.0865,0.4767,0.4612,40.9425,16.6165,-24.5313,33.4890,26.0664
,96.0606,86.0606,7.1403,86.0606,3.8247,75.8630,877.3525,0.0865,0.4767,0.4942,43.8670,17.8034,-26.2835,35.8811,26.0664
,96.0606,86.0606,7.1403,86.0606,4.0796,80.9205,935.8427,0.0865,0.4767,0.5271,46.7914,18.9903,-28.0357,38.2732,26.0664
,96.0606,86.0606,7.1403,86.0606,4.3346,85.9781,994.3329,0.0865,0.4767,0.5601,49.7159,20.1772,-29.7880,40.6652,26.0664
,96.0606,86.0606,7.1403,86.0606,4.5896,91.0356,1052.8231,0.0865,0.4767,0.5930,52.6404,21.3641,-31.5402,43.0573,26.0664
,96.0606,86.0606,7.1403,86.0606,4.8446,96.0931,1111.3132,0.0865,0.4767,0.6260,55.5648,22.5510,-33.2924,45.4494,26.0664
,96.0606,86.0606,7.1403,86.0606,5.0996,101.1507,1169.8034,0.0865,0.4767,0.6589,58.4893,23.7379,-35.0447,47.8414,26.0664
,96.0606,86.0606,7.1403,86.0606,5.3545,106.2082,1228.2936,0.0865,0.4767,0.6918,61.4138,24.9248,-36.7969,50.2335,26.0664
,96.0606,86.0606,7.1403,86.0606,5.6095,111.2657,1286.7837,0.0865,0.4767,0.7248,64.3382,26.1117,-38.5491,52.6256,26.0664
,96.0606,86.0606,7.1403,86.0606,5.8645,116.3233,1345.2739,0.0865,0.4767,0.7577,67.2627,27.2986,-40.3014,55.0177,26.0664
,96.0606,86.0606,7.1403,86.0606,6.1195,121.3808,1403.7641,0.0865,0.4767,0.7907,70.1872,28.4855,-42.0536,57.4097,26.0664
,96.0606,86.0606,7.1403,86.0606,6.3744,126.4384,1462.2542,0.0865,0.4767,0.8236,73.1116,29.6724,-43.8058,59.8018,26.0664
,96.0606,86.0606,7.1403,86.0606,6.6294,131.4959,1520.7444,0.0865,0.4767,0.8566,76.0361,30.8593,-45.5581,62.1939,26.0664
,96.0606,86.0606,7.1403,86.0606,6.8844,136.5534,1579.2346,0.0865,0.4767,0.8895,78.9606,32.0462,-47.3103,64.5859,26.0664
,96.0606,86.0606,7.1403,86.0606,7.1394,141.6110,1637.7248,0.0865,0.4767,0.9225,81.8850,33.2331,-49.0625,66.9780,26.0664
,96.0606,86.0606,7.1403,86.0606,7.3944,146.6685,1696.2149,0.0865,0.4767,0.9554,84.8095,34.4200,-50.8148,69.3701,26.0664
,96.3636,86.3636,7.1960,86.3636,2.2928,45.7513,526.4521,0.0869,0.4773,0.2994,26.3868,10.7354,-15.8198,21.6017,26.1583
,96.3636,86.3636,7.1960,86.3636,2.5476,50.8347,584.9468,0.0869,0.4773,0.3327,29.3186,11.9282,-17.5776,24.0019,26.1583
,96.3636,86.3636,7.1960,86.3636,2.8024,55.9182,643.4415,0.0869,0.4773,0.3659,32.2505,13.1211,-19.3353,26.4021,26.1583
,96.3636,86.3636,7.1960,86.3636,3.0571,61.0017,701.9362,0.0869,0.4773,0.3992,35.1823,14.3139,-21.0931,28.8023,26.1583
,96.3636,86.3636,7.1960,86.3636,3.3119,66.0852,760.4309,0.0869,0.4773,0.4325,38.1142,15.5067,-22.8509,31.2025,26.1583
,96.3636,86.3636,7.1960,86.3636,3.5667,71.1686,818.9255,0.0869,0.4773,0.4657,41.0461,16.6995,-24.6086,33.6027,26.1583
,96.3636,86.3636,7.1960,86.3636,3.8214,76.2521,877.4202,0.0869,0.4773,0.4990,43.9779,17.8923,-26.3664,36.0029,26.1583
,96.3636,86.3636,7.1960,86.3636,4.0762,81.3356,935.9149,0.0869,0.4773,0.5323,46.9098,19.0852,-28.1241,38.4031,26.1583
,96.3636,86.3636,7.1960,86.3636,4.3309,86.4190,994.4096,0.0869,0.4773,0.5655,49.8417,20.2780,-29.8819,40.8033,26.1583
,96.3636,86.3636,7.1960,86.3636,4.5857,91.5025,1052.9043,0.0869,0.4773,0.5988,52.7735,21.4708,-31.6396,43.2035,26.1583
,96.3636,86.3636,7.1960,86.3636,4.8405,96.5860,1111.3989,0.0869,0.4773,0.6321,55.7054,22.6636,-33.3974,45.6037,26.1583
,96.3636,86.3636,7.1960,86.3636,5.0952,101.6695,1169.8936,0.0869,0.4773,0.6653,58.6372,23.8565,-35.1552,48.0039,26.1583
,96.3636,86.3636,7.1960,86.3636,5.3500,106.7529,1228.3883,0.0869,0.4773,0.6986,61.5691,25.0493,-36.9129,50.4041,26.1583
,96.3636,86.3636,7.1960,86.3636,5.6047,111.8364,1286.8830,0.0869,0.4773,0.7319,64.5010,26.2421,-38.6707,52.8043,26.1583
,96.3636,86.3636,7.1960,86.3636,5.8595,116.9199,1345.3777,0.0869,0.4773,0.7651,67.4328,27.4349,-40.4284,55.2044,26.1583
,96.3636,86.3636,7.1960,86.3636,6.1143,122.0034,1403.8723,0.0869,0.4773,0.7984,70.3647,28.6277,-42.1862,57.6046,26.1583
,96.3636,86.3636,7.1960,86.3636,6.3690,127.0868,1462.3670,0.0869,0.4773,0.8317,73.2965,29.8206,-43.9439,60.0048,26.1583
,96.3636,86.3636,7.1960,86.3636,6.6238,132.1703,1520.8617,0.0869,0.4773,0.8649,76.2284,31.0134,-45.7017,62.4050,26.1583
,96.3636,86.3636,7.1960,86.3636,6.8785,137.2538,1579.3564,0.0869,0.4773,0.8982,79.1603,32.2062,-47.4595,64.8052,26.1583
,96.3636,86.3636,7.1960,86.3636,7.1333,142.3373,1637.8511,0.0869,0.4773,0.9315,82.0921,33.3990,-49.2172,67.2054,26.1583
,96.3636,86.3636,7.1960,86.3636,7.3881,147.4207,1696.3458,0.0869,0.4773,0.9647,85.0240,34.5919,-50.9750,69.6056,26.1583
,96.6667,86.6667,7.2520,86.6667,2.2909,45.9839,526.4930,0.0873,0.4779,0.3023,26.4538,10.7886,-15.8694,21.6752,26.2501
,96.6667,86.6667,7.2520,86.6667,2.5455,51.0932,584.9922,0.0873,0.4779,0.3359,29.3931,11.9873,-17.6327,24.0836,26.2501
,96.6667,86.6667,7.2520,86.6667,2.8000,56.2025,643.4914,0.0873,0.4779,0.3695,32.3324,13.1860,-19.3960,26.4919,26.2501
,96.6667,86.6667,7.2520,86.6667,3.0545,61.3118,701.9906,0.0873,0.4779,0.4031,35.2717,14.3847,-21.1593,28.9003,26.2501
,96.6667,86.6667,7.2520,86.6667,3.3091,66.4211,760.4899,0.0873,0.4779,0.4367,38.2111,15.5835,-22.9225,31.3086,26.2501
,96.6667,86.6667,7.2520,86.6667,3.5636,71.5305,818.9891,0.0873,0.4779,0.4703,41.1504,16.7822,-24.6858,33.7170,26.2501
,96.6667,86.6667,7.2520,86.6667,3.8182,76.6398,877.4883,0.0873,0.4779,0.5038,44.0897,17.9809,-26.4491,36.1254,26.2501
,96.6667,86.6667,7.2520,86.6667,4.0727,81.7491,935.9875,0.0873,0.4779,0.5374,47.0290,19.1796,-28.2124,38.5337,26.2501
,96.6667,86.6667,7.2520,86.6667,4.3273,86.8584,994.4867,0.0873,0.4779,0.5710,49.9683,20.3784,-29.9756,40.9421,26.2501
,96.6667,86.6667,7.2520,86.6667,4.5818,91.9677,1052.9860,0.0873,0.4779,0.6046,52.9076,21.5771,-31.7389,43.3504,26.2501
,96.6667,86.6667,7.2520,86.6667,4.8364,97.0771,1111.4852,0.0873,0.4779,0.6382,55.8469,22.7758,-33.5022,45.7588,26.2501
,96.6667,86.6667,7.2520,86.6667,5.0909,102.1864,1169.9844,0.0873,0.4779,0.6718,58.7862,23.9746,-35.2654,48.1671,26.2501
,96.6667,86.6667,7.2520,86.6667,5.3454,107.2957,1228.4836,0.0873,0.4779,0.7054,61.7255,25.1733,-37.0287,50.5755,26.2501
,96.6667,86.6667,7.2520,86.6667,5.6000,112.4050,1286.9829,0.0873,0.4779,0.7390,64.6649,26.3720,-38.7920,52.9839,26.2501
,96.6667,86.6667,7.2520,86.6667,5.8545,117.5143,1345.4821,0.0873,0.4779,0.7726,67.6042,27.5707,-40.5553,55.3922,26.2501
,96.6667,86.6667,7.2520,86.6667,6.1091,122.6237,1403.9813,0.0873,0.4779,0.8061,70.5435,28.7695,-42.3185,57.8006,26.2501
,96.6667,86.6667,7.2520,86.6667,6.3636,127.7330,1462.4805,0.0873,0.4779,0.8397,73.4828,29.9682,-44.0818,60.2089,26.2501
,96.6667,86.6667,7.2520,86.6667,6.6182,132.8423,1520.9797,0.0873,0.4779,0.8733,76.4221,31.1669,-45.8451,62.6173,26.2501
,96.6667,86.6667,7.2520,86.6667,6.8727,137.9516,1579.4790,0.0873,0.4779,0.9069,79.3614,32.3657,-47.6083,65.0256,26.2501
,96.6667,86.6667,7.2520,86.6667,7.1273,143.0609,1637.9782,0.0873,0.4779,0.9405,82.3007,33.5644,-49.3716,67.4340,26.2501
,96.6667,86.6667,7.2520,86.6667,7.3818,148.1702,1696.4774,0.0873,0.4779,0.9741,85.2400,34.7631,-51.1349,69.8423,26.2501
,96.9697,86.9697,7.3084,86.9697,2.2890,46.2156,526.5341,0.0878,0.4785,0.3052,26.5213,10.8415,-15.9190,21.7491,26.3417
,96.9697,86.9697,7.3084,86.9697,2.5433,51.3507,585.0379,0.0878,0.4785,0.3391,29.4681,12.0461,-17.6878,24.1656,26.3417
,96.9697,86.9697,7.3084,86.9697,2.7976,56.4858,643.5417,0.0878,0.4785,0.3731,32.4150,13.2507,-19.4565,26.5822,26.3417
,96.9697,86.9697,7.3084,86.9697,3.0520,61.6209,702.0455,0.0878,0.4785,0.4070,35.3618,14.4553,-21.2253,28.9988,26.3417
,96.9697,86.9697,7.3084,86.9697,3.3063,66.7559,760.5492,0.0878,0.4785,0.4409,38.3086,15.6599,-22.9941,31.4153,26.3417
,96.9697,86.9697,7.3084,86.9697,3.5606,71.8910,819.0530,0.0878,0.4785,0.4748,41.2554,16.8645,-24.7629,33.8319,26.3417
,96.9697,86.9697,7.3084,86.9697,3.8150,77.0261,877.5568,0.0878,0.4785,0.5087,44.2022,18.0691,-26.5316,36.2484,26.3417
,96.9697,86.9697,7.3084,86.9697,4.0693,82.1611,936.0606,0.0878,0.4785,0.5426,47.1490,19.2738,-28.3004,38.6650,26.3417
,96.9697,86.9697,7.3084,86.9697,4.3236,87.2962,994.5644,0.0878,0.4785,0.5765,50.0959,20.4784,-30.0692,41.0816,26.3417
,96.9697,86.9697,7.3084,86.9697,4.5779,92.4313,1053.0682,0.0878,0.4785,0.6104,53.0427,21.6830,-31.8380,43.4981,26.3417
,96.9697,86.9697,7.3084,86.9697,4.8323,97.5664,1111.5720,0.0878,0.4785,0.6444,55.9895,22.8876,-33.6067,45.9147,26.3417
,96.9697,86.9697,7.3084,86.9697,5.0866,102.7014,1170.0758,0.0878,0.4785,0.6783,58.9363,24.0922,-35.3755,48.3313,26.3417
,96.9697,86.9697,7.3084,86.9697,5.3409,107.8365,1228.5795,0.0878,0.4785,0.7122,61.8831,25.2968,-37.1443,50.7478,26.3417
,96.9697,86.9697,7.3084,86.9697,5.5953,112.9716,1287.0833,0.0878,0.4785,0.7461,64.8299,26.5014,-38.9131,53.1644,26.3417
,96.9697,86.9697,7.3084,86.9697,5.8496,118.1066,1345.5871,0.0878,0.4785,0.7800,67.7767,27.7060,-40.6818,55.5809,26.3417
,96.9697,86.9697,7.3084,86.9697,6.1039,123.2417,1404.0909,0.0878,0.4785,0.8139,70.7236,28.9106,-42.4506,57.9975,26.3417
,96.9697,86.9697,7.3084,86.9697,6.3583,128.3768,1462.5947,0.0878,0.4785,0.8478,73.6704,30.1152,-44.2194,60.4141,26.3417
,96.9697,86.9697,7.3084,86.9697,6.6126,133.5119,1521.0985,0.0878,0.4785,0.8818,76.6172,31.3199,-45.9882,62.8306,26.3417
,96.9697,86.9697,7.3084,86.9697,6.8669,138.6469,1579.6023,0.0878,0.4785,0.9157,79.5640,32.5245,-47.7569,65.2472,26.3417
,96.9697,86.9697,7.3084,86.9697,7.1212,143.7820,1638.1061,0.0878,0.4785,0.9496,82.5108,33.7291,-49.5257,67.6638,26.3417
,96.9697,86.9697,7.3084,86.9697,7.3756,148.9171,1696.6099,0.0878,0.4785,0.9835,85.4576,34.9337,-51.2945,70.0803,26.3417
,97.2727,87.2727,7.3650,87.2727,2.2870,46.4466,526.5755,0.0882,0.4791,0.3082,26.5893,10.8942,-15.9684,21.8233,26.4332
,97.2727,87.2727,7.3650,87.2727,2.5412,51.6073,585.0838,0.0882,0.4791,0.3424,29.5437,12.1047,-17.7427,24.2481,26.4332
,97.2727,87.2727,7.3650,87.2727,2.7953,56.7680,643.5922,0.0882,0.4791,0.3766,32.4981,13.3152,-19.5170,26.6729,26.4332
,97.2727,87.2727,7.3650,87.2727,3.0494,61.9288,702.1006,0.0882,0.4791,0.4109,35.4524,14.5256,-21.2912,29.0977,26.4332
,97.2727,87.2727,7.3650,87.2727,3.3035,67.0895,760.6090,0.0882,0.4791,0.4451,38.4068,15.7361,-23.0655,31.5225,26.4332
,97.2727,87.2727,7.3650,87.2727,3.5576,72.2502,819.1174,0.0882,0.4791,0.4794,41.3612,16.9466,-24.8398,33.9473,26.4332
,97.2727,87.2727,7.3650,87.2727,3.8117,77.4110,877.6258,0.0882,0.4791,0.5136,44.3156,18.1570,-26.6140,36.3722,26.4332
,97.2727,87.2727,7.3650,87.2727,4.0659,82.5717,936.1341,0.0882,0.4791,0.5478,47.2699,19.3675,-28.3883,38.7970,26.4332
,97.2727,87.2727,7.3650,87.2727,4.3200,87.7324,994.6425,0.0882,0.4791,0.5821,50.2243,20.5780,-30.1626,41.2218,26.4332
,97.2727,87.2727,7.3650,87.2727,4.5741,92.8932,1053.1509,0.0882,0.4791,0.6163,53.1787,21.7885,-31.9368,43.6466,26.4332
,97.2727,87.2727,7.3650,87.2727,4.8282,98.0539,1111.6593,0.0882,0.4791,0.6506,56.1330,22.9989,-33.7111,46.0714,26.4332
,97.2727,87.2727,7.3650,87.2727,5.0823,103.2146,1170.1677,0.0882,0.4791,0.6848,59.0874,24.2094,-35.4854,48.4962,26.4332
,97.2727,87.2727,7.3650,87.2727,5.3364,108.3754,1228.6761,0.0882,0.4791,0.7190,62.0418,25.4199,-37.2597,50.9210,26.4332
,97.2727,87.2727,7.3650,87.2727,5.5905,113.5361,1287.1844,0.0882,0.4791,0.7533,64.9961,26.6303,-39.0339,53.3458,26.4332
,97.2727,87.2727,7.3650,87.2727,5.8447,118.6968,1345.6928,0.0882,0.4791,0.7875,67.9505,27.8408,-40.8082,55.7706,26.4332
,97.2727,87.2727,7.3650,87.2727,6.0988,123.8576,1404.2012,0.0882,0.4791,0.8218,70.9049,29.0513,-42.5825,58.1955,26.4332
,97.2727,87.2727,7.3650,87.2727,6.3529,129.0183,1462.7096,0.0882,0.4791,0.8560,73.8593,30.2617,-44.3567,60.6203,26.4332
,97.2727,87.2727,7.3650,87.2727,6.6070,134.1790,1521.2180,0.0882,0.4791,0.8902,76.8136,31.4722,-46.1310,63.0451,26.4332
,97.2727,87.2727,7.3650,87.2727,6.8611,139.3398,1579.7264,0.0882,0.4791,0.9245,79.7680,32.6827,-47.9053,65.4699,26.4332
,97.2727,87.2727,7.3650,87.2727,7.1152,144.5005,1638.2347,0.0882,0.4791,0.9587,82.7224,33.8931,-49.6795,67.8947,26.4332
,97.2727,87.2727,7.3650,87.2727,7.3694,149.6612,1696.7431,0.0882,0.4791,0.9930,85.6767,35.1036,-51.4538,70.3195,26.4332
,97.5758,87.5758,7.4220,87.5758,2.2851,46.6767,526.6171,0.0886,0.4797,0.3111,26.6578,10.9468,-16.0178,21.8979,26.5246
,97.5758,87.5758,7.4220,87.5758,2.5390,51.8630,585.1301,0.0886,0.4797,0.3457,29.6198,12.1631,-17.7975,24.3310,26.5246
,97.5758,87.5758,7.4220,87.5758,2.7929,57.0493,643.6431,0.0886,0.4797,0.3802,32.5818,13.3794,-19.5773,26.7641,26.5246
,97.5758,87.5758,7.4220,87.5758,3.0468,62.2356,702.1561,0.0886,0.4797,0.4148,35.5437,14.5957,-21.3570,29.1972,26.5246
,97.5758,87.5758,7.4220,87.5758,3.3007,67.4219,760.6691,0.0886,0.4797,0.4494,38.5057,15.8120,-23.1368,31.6303,26.5246
,97.5758,87.5758,7.4220,87.5758,3.5546,72.6082,819.1821,0.0886,0.4797,0.4839,41.4677,17.0283,-24.9165,34.0634,26.5246
,97.5758,87.5758,7.4220,87.5758,3.8085,77.7945,877.6951,0.0886,0.4797,0.5185,44.4297,18.2446,-26.6963,36.4965,26.5246
,97.5758,87.5758,7.4220,87.5758,4.0624,82.9808,936.2081,0.0886,0.4797,0.5531,47.3917,19.4609,-28.4760,38.9296,26.5246
,97.5758,87.5758,7.4220,87.5758,4.3163,88.1671,994.7211,0.0886,0.4797,0.5876,50.3536,20.6772,-30.2558,41.3627,26.5246
,97.5758,87.5758,7.4220,87.5758,4.5702,93.3534,1053.2341,0.0886,0.4797,0.6222,53.3156,21.8935,-32.0355,43.7958,26.5246
,97.5758,87.5758,7.4220,87.5758,4.8241,98.5397,1111.7471,0.0886,0.4797,0.6568,56.2776,23.1098,-33.8153,46.2289,26.5246
,97.5758,87.5758,7.4220,87.5758,5.0780,103.7260,1170.2601,0.0886,0.4797,0.6913,59.2396,24.3261,-35.5950,48.6620,26.5246
,97.5758,87.5758,7.4220,87.5758,5.3319,108.9123,1228.7732,0.0886,0.4797,0.7259,62.2015,25.5424,-37.3748,51.0951,26.5246
,97.5758,87.5758,7.4220,87.5758,5.5858,114.0986,1287.2862,0.0886,0.4797,0.7605,65.1635,26.7587,-39.1545,53.5282,26.5246
,97.5758,87.5758,7.4220,87.5758,5.8398,119.2849,1345.7992,0.0886,0.4797,0.7951,68.1255,27.9751,-40.9343,55.9613,26.5246
,97.5758,87.5758,7.4220,87.5758,6.0937,124.4712,1404.3122,0.0886,0.4797,0.8296,71.0875,29.1914,-42.7140,58.3944,26.5246
,97.5758,87.5758,7.4220,87.5758,6.3476,129.6575,1462.8252,0.0886,0.4797,0.8642,74.0495,30.4077,-44.4938,60.8275,26.5246
,97.5758,87.5758,7.4220,87.5758,6.6015,134.8438,1521.3382,0.0886,0.4797,0.8988,77.0114,31.6240,-46.2735,63.2606,26.5246
,97.5758,87.5758,7.4220,87.5758,6.8554,140.0301,1579.8512,0.0886,0.4797,0.9333,79.9734,32.8403,-48.0533,65.6937,26.5246
,97.5758,87.5758,7.4220,87.5758,7.1093,145.2164,1638.3642,0.0886,0.4797,0.9679,82.9354,34.0566,-49.8330,68.1268,26.5246
,97.5758,87.5758,7.4220,87.5758,7.3632,150.4027,1696.8772,0.0886,0.4797,1.0025,85.8974,35.2729,-51.6128,70.5599,26.5246
,97.8788,87.8788,7.4794,87.8788,2.2832,46.9060,526.6589,0.0891,0.4803,0.3141,26.7267,10.9991,-16.0670,21.9729,26.6158
,97.8788,87.8788,7.4794,87.8788,2.5369,52.1178,585.1766,0.0891,0.4803,0.3490,29.6964,12.2212,-17.8522,24.4143,26.6158
,97.8788,87.8788,7.4794,87.8788,2.7906,57.3295,643.6943,0.0891,0.4803,0.3839,32.6660,13.4433,-19.6375,26.8558,26.6158
,97.8788,87.8788,7.4794,87.8788,3.0443,62.5413,702.2119,0.0891,0.4803,0.4188,35.6357,14.6655,-21.4227,29.2972,26.6158
,97.8788,87.8788,7.4794,87.8788,3.2980,67.7531,760.7296,0.0891,0.4803,0.4537,38.6053,15.8876,-23.2079,31.7386,26.6158
,97.8788,87.8788,7.4794,87.8788,3.5517,72.9649,819.2472,0.0891,0.4803,0.4886,41.5749,17.1097,-24.9931,34.1801,26.6158
,97.8788,87.8788,7.4794,87.8788,3.8053,78.1766,877.7649,0.0891,0.4803,0.5235,44.5446,18.3318,-26.7783,36.6215,26.6158
,97.8788,87.8788,7.4794,87.8788,4.0590,83.3884,936.2825,0.0891,0.4803,0.5583,47.5142,19.5539,-28.5636,39.0629,26.6158
,97.8788,87.8788,7.4794,87.8788,4.3127,88.6002,994.8002,0.0891,0.4803,0.5932,50.4839,20.7761,-30.3488,41.5044,26.6158
,97.8788,87.8788,7.4794,87.8788,4.5664,93.8120,1053.3179,0.0891,0.4803,0.6281,53.4535,21.9982,-32.1340,43.9458,26.6158
,97.8788,87.8788,7.4794,87.8788,4.8201,99.0237,1111.8355,0.0891,0.4803,0.6630,56.4231,23.2203,-33.9192,46.3872,26.6158
,97.8788,87.8788,7.4794,87.8788,5.0738,104.2355,1170.3532,0.0891,0.4803,0.6979,59.3928,24.4424,-35.7045,48.8287,26.6158
,97.8788,87.8788,7.4794,87.8788,5.3275,109.4473,1228.8708,0.0891,0.4803,0.7328,62.3624,25.6645,-37.4897,51.2701,26.6158
,97.8788,87.8788,7.4794,87.8788,5.5812,114.6591,1287.3885,0.0891,0.4803,0.7677,65.3320,26.8867,-39.2749,53.7115,26.6158
,97.8788,87.8788,7.4794,87.8788,5.8349,119.8708,1345.9062,0.0891,0.4803,0.8026,68.3017,28.1088,-41.0601,56.1530,26.6158
,97.8788,87.8788,7.4794,87.8788,6.0885,125.0826,1404.4238,0.0891,0.4803,0.8375,71.2713,29.3309,-42.8454,58.5944,26.6158
,97.8788,87.8788,7.4794,87.8788,6.3422,130.2944,1462.9415,0.0891,0.4803,0.8724,74.2410,30.5530,-44.6306,61.0358,26.6158
,97.8788,87.8788,7.4794,87.8788,6.5959,135.5062,1521.4591,0.0891,0.4803,0.9073,77.2106,31.7751,-46.4158,63.4773,26.6158
,97.8788,87.8788,7.4794,87.8788,6.8496,140.7179,1579.9768,0.0891,0.4803,0.9422,80.1802,32.9973,-48.2010,65.9187,26.6158
,97.8788,87.8788,7.4794,87.8788,7.1033,145.9297,1638.4945,0.0891,0.4803,0.9771,83.1499,34.2194,-49.9863,68.3601,26.6158
,97.8788,87.8788,7.4794,87.8788,7.3570,151.1415,1697.0121,0.0891,0.4803,1.0120,86.1195,35.4415,-51.7715,70.8016,26.6158
,98.1818,88.1818,7.5370,88.1818,2.2813,47.1344,526.7011,0.0895,0.4808,0.3170,26.7962,11.0512,-16.1162,22.0483,26.7069
,98.1818,88.1818,7.5370,88.1818,2.5348,52.3716,585.2234,0.0895,0.4808,0.3523,29.7735,12.2791,-17.9068,24.4981,26.7069
,98.1818,88.1818,7.5370,88.1818,2.7883,57.6088,643.7457,0.0895,0.4808,0.3875,32.7509,13.5070,-19.6975,26.9479,26.7069
,98.1818,88.1818,7.5370,88.1818,3.0417,62.8459,702.2681,0.0895,0.4808,0.4227,35.7282,14.7350,-21.4882,29.3977,26.7069
,98.1818,88.1818,7.5370,88.1818,3.2952,68.0831,760.7904,0.0895,0.4808,0.4580,38.7056,15.9629,-23.2789,31.8475,26.7069
,98.1818,88.1818,7.5370,88.1818,3.5487,73.3202,819.3128,0.0895,0.4808,0.4932,41.6829,17.1908,-25.0696,34.2973,26.7069
,98.1818,88.1818,7.5370,88.1818,3.8022,78.5574,877.8351,0.0895,0.4808,0.5284,44.6603,18.4187,-26.8603,36.7471,26.7069
,98.1818,88.1818,7.5370,88.1818,4.0556,83.7946,936.3574,0.0895,0.4808,0.5636,47.6376,19.6466,-28.6509,39.1969,26.7069
